Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense
"3274648","1","3274686","","2010-07-18 07:05:02","","1","4964","<p>i have this in my query:</p>

<pre><code>var results = (from urls in _context.Urls
               join documents in _context.Documents on urls.UrlId equals documents.DocumentId
               let words = (from words in _context.Words
                            join hits in _context.Hits on words.WordId equals hits.WordId
                            where hits.DocumentId == documents.DocumentId
                            select words.Text).AsEnumerable&lt;string&gt;()

                where urls.ResolvedPath.Contains(breakedQuery, KeywordParts.Url, part) ||
                      documents.Title.Contains(breakedQuery, KeywordParts.Title, part) ||
                      documents.Keywords.Contains(breakedQuery, KeywordParts.Keywords, part) ||
                      documents.Description.Contains(breakedQuery, KeywordParts.Description, part) ||
                      words.Contains(breakedQuery, KeywordParts.Content, part) ...
</code></pre>

<p>and Contains extension method:</p>

<p><strong>for strings</strong></p>

<pre><code>public static bool Contains(this string source, IEnumerable&lt;string&gt; values, KeywordParts valuePart, KeywordParts part)
    {
        if (!string.IsNullOrWhiteSpace(source))
            return source.Split(' ').AsEnumerable&lt;string&gt;().Contains(values, valuePart, part);
        return false;
    }
</code></pre>

<p><strong>for enumerables (main method)</strong></p>

<pre><code>public static bool Contains(this IEnumerable&lt;string&gt; source, IEnumerable&lt;string&gt; values, KeywordParts valuePart, KeywordParts part)
    {
        if (source != null &amp;&amp; source.Count() &gt; 0 &amp;&amp;
            values != null &amp;&amp; values.Count() &gt; 0 &amp;&amp;
            (part == KeywordParts.Anywhere || valuePart == part))
        {
            foreach (var value in values)
            {
                var has = false;
                var none = (value.StartsWith(""-""));
                string term = value.Replace(""-"", """");

                if (none)
                    has = source.Any(q =&gt; !q.Contains(value));
                else
                    has = source.Any(q =&gt; q.Contains(values));

                if (has)
                    return has;
            }
        }
        return false;
    }
</code></pre>

<p>and using Contains method throws exception <strong>NotSupportedException: Method 'Boolean Contains(String, IEnumerable`1[String], KeywordParts, KeywordParts)' has no supported translation to SQL.</strong></p>

<p>actually i want to check each indexed document if have at lease one of specified conditions</p>
","132917","","","","","2014-09-03 23:55:26","Method 'Boolean Contains..' has no supported translation to SQL","<c#><linq-to-sql><.net-4.0>","5","0","","","","CC BY-SA 2.5"
"3274650","1","3274662","","2010-07-18 07:06:52","","2","344","<p>does Boo have a garbage collector?
what type?</p>
","284813","","667301","","2011-12-15 10:02:25","2011-12-15 10:02:25","Boo, garbage collector","<garbage-collection><boo>","2","0","0","","","CC BY-SA 2.5"
"3274651","1","","","2010-07-18 07:07:13","","1","34","<p>im trying to use plugins such as 'tweetquote' , im changing lang:en to lang:he
but it isnt working..</p>

<p>any suggestions?</p>
","364580","","","","","2010-07-18 07:07:13","Twitter plugins arent working with hebrew","<jquery>","0","1","","","","CC BY-SA 2.5"
"3440366","1","3440372","","2010-08-09 13:18:24","","8","37332","<p>I have a <code>PictureBox</code> control I want to display an image in it. I saved my images in a MS Access database with this data type: <code>OLE Object</code>.
I find it hard to display it again. Please take a look at my code, and can you guys please devise a solution for it. I got this <code>Exception</code>: </p>

<pre><code>Unable to cast object of type 'System.Byte[]' to type 'System.Drawing.Image'.
</code></pre>

<p>Here's my code:</p>

<pre><code>OleDbCommand cmd = new OleDbCommand(""SELECT IMAGE FROM IMAGES WHERE ID = 1"", myConn));
            cmd.CommandType = CommandType.Text;
            OleDbDataAdapter da = new OleDbDataAdapter(cmd);
            DataTable dt = new DataTable(""dt"");
            da.Fill(dt);

            if (dt != null)
            {              
                pictureBox1.Image = (Image)dt.Rows[0][""IMAGE""];
            }
</code></pre>
","396335","","","","","2015-07-10 19:57:51","How can I convert System.Byte[] to Image? (C# window forms)","<c#>","1","0","0","","","CC BY-SA 2.5"
"3440370","1","","","2010-08-09 13:18:32","","2","1595","<p>i have set  a svn server on linux. I have created a repository, projects inside it with folder structure branches,tags,trunk with command svn import . I have a problem that i can see a complete directory structure and files in folder from client side (using eclipse + subclips)  but i am not getting the where will server stores files ?</p>

<p>Please if any one has solution reply me.</p>

<p>in short i can't get the location of project files on server (repository) </p>

<p>when i run command svn ls --- it will show all project list</p>
","415117","","139459","","2010-08-09 13:19:37","2010-08-09 14:21:30","SVN server not showing repository files","<svn>","1","0","","","","CC BY-SA 2.5"
"3440371","1","","","2010-08-09 13:18:43","","2","555","<p>I am new to this site and had been successfully using the ""HTML5"" Cross-origin resource sharing (CORS) to POST data to my server. I just recently tried to include GETs in that as we are trying to have all of our communications be non-reliant on a JavaScript library. In doing so I have run into an odd issue that seems somewhat fixable for Firefox but is still misbehaving in all the WebKit browsers. Essentially anything that returns a status of &lt;200 or >300 is just coming in as a status of 0. This makes it next to impossible to do error handling.</p>

<p>For Firefox, I am able to put a random string on the end of the request to prevent it from being cached; thereby fixing the 304s at least. This however does not work at all for me in Chrome/Safari. Here is a sample of my code:</p>

<pre><code>xhr_request: function(type,url, data, callbacks, form){
    var form = (typeof(form)!==""undefined"")?form:null;
    var xhr = new XMLHttpRequest();
    var response;
    data = com.ticommunity.obj_to_string(data);
    xhr.open(type, url, true);
    xhr.setRequestHeader(""Content-Type"", ""application/x-www-form-urlencoded"");
    xhr.setRequestHeader(""X-TxId"", com.ticommunity.keyGen());
    xhr.withCredentials = true;
    xhr.send(data);
    xhr.onreadystatechange = function(){
        if(xhr.readyState == 4){
            if(xhr.status == 200){
                response = xhr.responseText;
                com.ticommunity.comm.request_callback(response, callbacks, form);
            }else{`//****this is where the 0 Status keeps coming up***`
                response = xhr.status;
                com.ticommunity.comm.request_callback(response, callbacks, form);
            }
        }
    }
}
</code></pre>

<p>Has anyone else run into something similar and come up with a work-around? Am I just doing something stupid on my end? Any help is greatly appreciated.</p>

<p>EDIT: I realized the 0 is what is supposed to happen per the spec, but I REALLY need to be able to trap for these situations and do some other handling.</p>
","415118","","415118","","2010-08-09 17:03:01","2011-01-20 21:49:00","problem using HTML5 for Cross-origin resource sharing","<firefox><html><webkit><xmlhttprequest><cross-domain>","1","0","","","","CC BY-SA 2.5"
"3440373","1","3440645","","2010-08-09 13:19:21","","16","22008","<p>Still struggling with R, especially with error handling:</p>

<p>If I use:</p>

<pre><code>result &lt;- try(sqlSave(ch,df,tablename=""tblTest""))
</code></pre>

<p>I can use:</p>

<pre><code>if (class(result) != ""try-error"")
</code></pre>

<p>to check if something went wrong. No problem.</p>

<p>But if I use <code>try</code> in combination with a function it doesn't work as I expected:</p>

<pre><code> result &lt;- try(ch&lt;-odbcConnect(""TEST""))
</code></pre>

<p>gives ""-1"" for <code>result</code> and ""integer"" for <code>class(result)</code></p>

<p>So should I use</p>

<pre><code>ch&lt;-odbcConnect(""TEST"")
if (ch != -1)
</code></pre>

<p>and use <code>geterrmessage()</code> for the error message?</p>
","293843","","172261","","2012-02-20 21:19:07","2012-02-20 21:19:07","Functions and try() in R","<r><error-handling>","1","0","0","","","CC BY-SA 3.0"
"3440377","1","3440461","","2010-08-09 13:20:10","","3","5821","<p>I can get the country code in ISO-form using <code>TelephonyManager::getNetworkCountryIso()</code>, as it returns US for USA and such, but how can I get the numeric country dialing code?</p>

<p>I can't seem to find any functions provides me with the data I'm looking for, as I need a function that (for example) returns <code>01</code> for USA/Canada, <code>92</code> for Pakistan and so on.</p>
","265064","","860212","","2011-09-14 19:01:39","2021-09-01 04:51:10","Get Country code","<android><locale>","2","1","0","","","CC BY-SA 3.0"
"3440379","1","","","2010-08-09 13:20:29","","0","1196","<p>I have controller action in my rails application to output XML which in turn is used to generate a FusionChart. I am using a builder template for generating XML. Below is the code that is in builder template.  </p>

<pre><code>xml = Builder::XmlMarkup.new  
xml.chart(:palette=&gt;'2', ....) do  
 for item in @domain_data  
  xml.set(:label=&gt;item[:domain],:value=&gt;item[:emp_count])  
 end  
end
</code></pre>

<p>This code throws error in all the browsers. When I move the code to controller and use the below snippet,   </p>

<pre><code>xml = Builder::XmlMarkup.new  
    xml.chart(:palette=&gt;'2', :ca...) do  
     for item in @domain_data  
   xml.set(:label=&gt;item[:domain],:value=&gt;item[:emp_count])  
 end  
end  
send_data xml, :type=&gt;""text/xml""  
</code></pre>

<p>it works fine in Google Chrome/firefox etc but returns an empty file in Internet Explorer. Can somebody tell me what might be wrong here?  Thanks in advance // Abhi</p>
","415098","","285289","","2010-08-09 13:29:26","2010-08-09 13:53:40","Rails XML builder","<ruby-on-rails><xml>","1","0","","","","CC BY-SA 2.5"
"3440382","1","3729323","","2010-08-09 13:20:42","","0","2106","<p>I have very little SAP ERP knowledge.  I wrote some code to create a Manual Call Work Order in the Plant Maintenance module.  The code seems to have worked but when I try to create another manual call work order I get an error message saying I already have one open.  I know there are transactions I can run to show me the open call and allow me to close it.  Can you tell me a transaction I can use to close the open manual call?  All I know is the Maintenance Plan Number.</p>
","201090","","9150270","","2021-01-09 12:58:51","2021-01-09 12:58:51","SAP ERP Plant Maintenance - Close an open manual call","<sap-erp>","2","0","","","","CC BY-SA 4.0"
"3440387","1","23007090","","2010-08-09 13:20:56","","19","16938","<p>I have a Qt project that uses qmake. To improve clarity and readability, I'd like to keep the</p>

<ul>
<li>source files</li>
<li>build system</li>
<li>generated files (such as object files)</li>
</ul>

<p>separate.</p>

<p>So my first step was putting the source files into a src/ sub directory:</p>

<pre><code>myproject/
    myproject.pro
    src/
        main.cpp
        MainWindow.ui
        ...
</code></pre>

<p>That way I separated the source files from the build system (*.pro). However, when I then run <code>qmake</code> followed by <code>make</code>, the generated files (object files, etc) are placed into the main project folder:</p>

<pre><code>myproject/
    myproject.pro
    Makefile
    main.o
    ui_MainWindow.h
    ...
    src/
        main.cpp
        MainWindow.ui
        ...
</code></pre>

<p>Well, at least they weren't put into the <code>src/</code> folder, but how do I specify that they are put into another sub folder such as <code>build/</code>?</p>

<pre><code>myproject/
    myproject.pro
    Makefile
    build/
        main.o
        ui_MainWindow.h
        ...
    src/
        main.cpp
        MainWindow.ui
        ...
</code></pre>

<p>(BTW, I don't care where the target binary <code>myproject</code> is put, but I guess it should be placed directly into project folder rather than into <code>build/</code>.)</p>
","19163","","19163","","2010-08-09 13:28:52","2018-05-30 21:13:23","How to put generated files (e.g. object files) into a separate folder when using Qt/qmake?","<qt><qmake><object-files>","2","0","0","","","CC BY-SA 2.5"
"3440394","1","3440471","","2010-08-09 13:21:20","","0","141","<p>anybody has seen any examples of a table with multiple versions for each record</p>

<p>something like if you would had the table</p>

<pre><code>Person(Id, FirstName, LastName)
</code></pre>

<p>and you change a record's LastName than you would have both versions of LastName (first one, and the one after the change)</p>
","112100","","","","","2010-08-12 12:09:41","versioning of a table","<sql>","2","0","","","","CC BY-SA 2.5"
"3440397","1","3440525","","2010-08-09 13:21:39","","0","165","<p>I am screwed. I misused wildcards like a moron, in the rename command.</p>

<p>I repeated names twice in a 3gig folder, which I cannot afford to delete.</p>

<p>Now, the rename command is not working, and it says the file name is too long.</p>

<p>Please help me.</p>

<p>If programming can solve this, please let me know. I am a competent programmer in Java and PHP.</p>
","382564","","","","","2010-08-09 13:34:11","UNIX - Renaming files with long names","<unix>","1","0","","","","CC BY-SA 2.5"
"3440401","1","","","2010-08-09 13:21:45","","3","620","<p>Is there a <strong>free</strong> tool (some kind of a static checker) that does typedef-based type-checking for a <strong>plain</strong> C (not C++) and runs on Linux (or any kind of free Unix)? I am aware of a commercial one: PC-lint/FlexeLint. It does exactly what I want, but it's not free and Windows-only. Here is an example from it's manual:</p>

<pre><code>typedef int Count;
typedef int Bool;
Count n;
Bool stop;
.
.
.
n = stop ; // tool generates a warning here
</code></pre>

<p>I've already read this <a href=""https://stackoverflow.com/questions/376452/enforce-strong-type-checking-in-c-type-strictness-for-typedefs"">Enforce strong type checking in C (type strictness for typedefs)</a> and this <a href=""https://stackoverflow.com/questions/3140035/is-there-a-good-way-to-force-type-incompatibility-in-c"">Is there a good way to force type incompatibility in C?</a> and I'm aware of the struct encapsulation hack, but that's <strong>not</strong> what I want. I have a pile of code and I want to check it for this particular type of mistakes.</p>
","415121","","-1","","2017-05-23 12:01:15","2013-04-13 21:00:38","Strong typedef static checker (unix)","<c><typedef><typechecking>","2","0","0","","","CC BY-SA 2.5"
"3440403","1","","","2010-08-09 13:22:28","","1","59","<p>The reason I don't want to go the browser plugin way is that you need to implement it for various browsers.</p>

<p>Like xpi for firefox, browser helper object for IE.</p>

<p>My target platform is only windows, and I just want the alternative of browser plugin to call a client side programe after instructed when the user is browser the web page.</p>

<p>Is that viable?</p>
","198729","","","","","2010-08-09 13:46:33","Is there a replacement for browser plugin(maybe a driver?)?","<driver><browser-plugin>","1","0","","","","CC BY-SA 2.5"
"3440404","1","","","2010-08-09 13:22:41","","0","439","<hr>

<p>Hi,</p>

<p>I have a UIViewController class that contains a UITableViewCell subclass.</p>

<p>Within the tableViewCell I have a UITextView that calls the numberPad which I have ammended to contain the missing DONE button.</p>

<p>THe DONE button, when pressed calls a method named backgroundPressed. This method is called from the root UIViewController class.</p>

<pre><code>-(IBAction)backgroundPressed:(id)sender{

[textField2 resignFirstResponder];
</code></pre>

<p>The problem I have is that calling this method does not dismiss the numberPad. This is probably because the method is called from the UIViewContoller class. How do I access
the UITableViewCell to resign the first responder when the for the UITextView?</p>

<p>Many Thanks</p>
","244295","","","","","2010-08-09 14:20:17","UITableViewCell Resign FirstResponder","<iphone>","1","0","","","","CC BY-SA 2.5"
"3440406","1","3440480","","2010-08-09 13:22:58","","5","13999","<p>Why do we need to put a <code>&amp;</code> operator in <code>scanf()</code> for storing values in an integer array but not while storing a string in a char array?</p>

<pre><code>int a[5];
for(i=0;i&lt;5;i++)
scanf(""%d"",&amp;a[i]);
</code></pre>

<p>but </p>

<pre><code>char s[5]; scanf(""%s"",s);
</code></pre>

<p>We need to pass in the address of the place we store the value, since array is a pointer to first element. So in the case with int/float arrays it basically means <code>(a+i)</code>.</p>

<p>But whats the case with strings?</p>
","238505","","902497","","2016-09-29 03:30:45","2021-12-27 20:31:50","Why does scanf() need & operator (address-of) in some cases, and not others?","<c><arrays><scanf><ampersand>","5","1","0","2021-12-27 20:41:39","","CC BY-SA 3.0"
"3440409","1","3441361","","2010-08-09 13:23:18","","2","1251","<p>I have objects in my NSMUtableArray and I need to sort them in descending order based on the tax.taxName.Can any body suggest me how to do this.</p>

<p>Hope I get Quick response from you guys.</p>

<p>Thanks in advance.
Monish.</p>
","384253","","","","","2010-08-09 15:04:56","Sorting the strings in an NSMutableArray in Iphone Sdk?","<objective-c>","2","0","","","","CC BY-SA 2.5"
"3440411","1","","","2010-08-09 13:23:29","","1","301","<p>I am creating an application which I want to have a view controller with buttons as the first view controller with no navigation bar, and then when the user selects a button a table view controller appears managed by a navigation controller.</p>

<p>At the moment I am setting up the navigation controller in the app delegate and setting the top view controller as the table view controller I want to start the navigation bar on. So far I can see the navigation bar but that is it when I transition from the first view controller to the table view controller.</p>

<p>Any help would be much appreciated as I have confused myself with this issue.</p>
","403415","","","","","2010-08-09 18:47:45","Navigation Controller and Table Views","<iphone><objective-c><iphone-sdk-3.0>","2","0","","","","CC BY-SA 2.5"
"3440417","1","3440523","","2010-08-09 13:24:06","","1","211","<p>Willing to admit I'm a complete .NET newbie, but I have extensive experience in classic ASP, which is making this quite tricky as the whole structure of .net is completely different.</p>

<p>I know I'm meant to use code behind, but for now I'm happy embedding it into the pages because:</p>

<ol>
<li>Each page is going to be simple, so
there wont be too much mixing up</li>
<li>It's probably too much of a step to
do everything the 'right' way, I'd
rather step up to that slowly as I
get to grips with .net</li>
</ol>

<p>So excusing my lack of code behind, on this page I am trying to get the ID returned by the querystring ""mid"" (Menu ID), and then display a different CSS class for the menu button we are currently on.  Two menu classes, navButton and navButtonO (over).</p>

<pre><code>&lt;%@ Page Language=""C#"" AutoEventWireup=""true"" CodeBehind=""admin.aspx.cs"" Inherits=""AlphaPack._Default""
    title=""Administration""
%&gt;

&lt;script language=""C#"" runat=""server"" &gt;

    protected int menuID;

    protected void Page_Load(object sender, EventArgs e)
    {
        string menuIDdata = Page.Request.QueryString[""mid""];
        menuID = 0;

        // Check the user is allowed here
        if (!Roles.IsUserInRole(""Admin""))
        {
            Response.Redirect(""../default.aspx"");
        }

        // Get the menu ID
        if (int.TryParse(menuIDdata, out menuID))
        {
            menuID = int.Parse(menuIDdata);
        }else{
            menuID = 0; 
        }

    }     
&lt;/script&gt;


&lt;!DOCTYPE html PUBLIC ""-//W3C//DTD XHTML 
    1.1//EN"" ""http://www.w3.org/TR/xhtml11/DTD/xhtml11.dtd""&gt;

&lt;html xmlns=""http://www.w3.org/1999/xhtml"" &gt;
    &lt;head id=""mainHead"" runat=""server"" &gt;
        &lt;title&gt;Administration&lt;/title&gt;
        &lt;link rel=""Stylesheet"" href=""../style/admin.css"" /&gt;       
    &lt;/head&gt;
    &lt;body&gt;

    &lt;div class=""topMenu""&gt;    
        &lt;div class=""navButton&lt;%if(menuID == 0){ response.write(""O"") }%&gt;""&gt;
            &lt;a href=""admin.aspx"" class=""navLink""&gt;Admin Home&lt;/a&gt;
        &lt;/div&gt;  
        &lt;div class=""navButton&lt;%if(menuID == 1){ response.write(""O"") }%&gt;""&gt;
            &lt;a href=""users.aspx"" class=""navLink""&gt;User Manager&lt;/a&gt;
        &lt;/div&gt;    
        &lt;div class=""navButton&lt;%if(menuID == 2){ response.write(""O"") }%&gt;""&gt;
            &lt;a href=""products.aspx"" class=""navLink""&gt;Products&lt;/a&gt;
        &lt;/div&gt;      
    &lt;/div&gt;
    &lt;br /&gt;&lt;br /&gt;
    &lt;div class=""subMenu""&gt;
        &lt;a href=""products.aspx"" class=""subLink""&gt;Products&lt;/a&gt; &lt;a href=""productCats.aspx"" class=""subLink""&gt;Categories&lt;/a&gt; 
    &lt;/div&gt;

    &lt;br /&gt;&lt;br /&gt;
    Welcome to the Admin

    &lt;/body&gt;
&lt;/html&gt;
</code></pre>

<p>Thanks for any help, don't pull any punches.</p>
","356635","","356635","","2010-08-09 13:40:51","2010-08-09 13:40:51","ASP.net c# basic question","<c#><asp.net>","3","5","0","","","CC BY-SA 2.5"
"3440426","1","3440526","","2010-08-09 13:24:33","","0","661","<p>How can I get a master page for asp.net with 3 sections using divs to split the window into a left pane for a tree view navigation. The main window to the right will be divided into a banner type top div and a main window div under it for the main content window where I want child pages loaded in the master page implementation.</p>

<p>can someone give me a syntax example?</p>
","352157","","","","","2010-08-09 16:11:52","syntax for layouit using DIV + CSS?","<asp.net><css><master-pages>","2","0","","","","CC BY-SA 2.5"
"3440428","1","3442909","","2010-08-09 13:24:40","","2","1705","<p>I'm looking for a way to apply a ""perspective correction"" to an image in an iPhone app.</p>

<p><a href=""https://stackoverflow.com/questions/347721/uiview-perspective-transform/353611#353611"">This question</a> explains how to apply a perspective distortion, what I want is exactly the inverse operation...</p>

<p>Any idea how to do this?</p>

<p><img src=""https://farm5.static.flickr.com/4095/4875678666_3ae80bce1a.jpg"" alt=""Sample image""></p>
","135050","","-1","","2017-05-23 11:53:28","2012-03-31 13:44:27","UIImage perspective correction","<iphone><objective-c>","2","0","0","","","CC BY-SA 2.5"
"3440430","1","","","2010-08-09 13:24:44","","0","82","<pre><code>&lt;head&gt;
  &lt;script type=""text/javascript"" src=""jquery.js""&gt;&lt;/script&gt;
  &lt;script type=""text/javascript""&gt;
  $(document).ready(function(){
    $(""input"").click(
      function(){
        alert(this.id);
        $('#comments'+this.id).show();
    }
  );
});

&lt;/script&gt;
&lt;style type=""text/css""&gt;
 .comments{
  width:500px;
  height:350px;
  background:#06F;
  display:none;
}
&lt;/style&gt;
&lt;/head&gt;
&lt;body&gt;
  &lt;input type=""text"" id=""1""&gt;&lt;/input&gt;
  &lt;input type=""text"" class=""title"" id=""2""&gt;&lt;/input&gt;
  &lt;input type=""text"" class=""title"" id=""1""&gt;&lt;/input&gt;
 &lt;div id=""comments1"" class=""comments""&gt;box 1&lt;/div&gt;
  &lt;div id=""comments2"" class=""comments""&gt;box 2&lt;/div&gt;
 &lt;div id=""comments1"" class=""comments""&gt;box 3&lt;/div&gt;
&lt;/body&gt;
</code></pre>
","415114","","182668","","2010-08-09 13:27:01","2010-08-09 13:34:22","how to deal with multiple ids in query as i have problem in the following code","<javascript>","2","2","","","","CC BY-SA 2.5"
"3440432","1","10154911","","2010-08-09 13:24:59","","3","1261","<p>A few years ago I experimented with TwistedMatrix for Python and loved it.  Unfortunately my current project precludes the use of Python as C# is the only language allowed.</p>
","400560","","186971","","2010-08-09 22:26:26","2012-04-14 15:45:08","Is there a framework like Twisted Matrix for C#?","<c#><networking><rpc>","1","3","","","","CC BY-SA 2.5"
"3440433","1","","","2010-08-09 13:25:09","","2","997","<p>For some time now I've been happily using the <a href=""http://craigsworks.com/projects/qtip/"" rel=""nofollow noreferrer"">qTip</a> jQuery plugin. No complaints there.
However, on iPads and iPhones, the tooltips appears to be buggy.</p>

<p>Symptoms:</p>

<ul>
<li>Before resizing the touch screen everything seems to be working fine.</li>
<li>After resizing etc. -- Inconsistent behavior. Some tooltips are misplaced; no real logic there.</li>
</ul>

<p>Diagnosis:
It seems to me that Apple's touch-screens f**k-up the absolute and fixed positions for all jQuery calls.</p>

<p>How do I get by this? Anyone got into it? I googled the thing; couldn't find anything regarding this specific touch-screen issue.</p>

<p>Thanks!</p>
","145427","","","","","2011-12-11 19:44:34","How to create fixed/absolute position Tooltips on iPhones and iPads?","<jquery><iphone><css><ipad><qtip>","1","2","0","","","CC BY-SA 2.5"
"3440434","1","3678199","","2010-08-09 13:25:20","","1","6423","<p>I have a VBA application that creates an instance of a COM object and then continuously polls the objects <em>DataReady</em> property to see if there is new data. When new data is available it sticks the data into a spread sheet. The problem is this macro (vba sub routine) continually runs and this slows down excel to a crawl and makes the computer somewhat unusable while the process is running. Is there a way that I can start this process on a separate thread or do something like a .NET background worker? </p>

<p>My two attempts were to use a while loop like this..</p>

<pre><code>While(True)
    If(myObject.DataReady)
        Do some stuff here
    End If
WEnd
</code></pre>

<p>and then this</p>

<pre><code>Sub GrabNewPoint()
If (myModule.NewDataReady_Receiver = True) Then
            Do some stuff here...
End If

If (StopTest = False) Then
    NextTime = Now() + TimeValue(""00:00:20"")
    Application.OnTime NextTime, ""GrabNewPoint""
End If
</code></pre>

<p>The second attempt definitly works better but it still slows things down considerably. Is there a better solution?</p>

<p>My COM object is a class library that I wrote in C#. I can add events that fire in the Class Library when data is ready but how do I listen for those events in the VBA program?</p>
","233087","","233087","","2010-08-09 14:00:34","2010-09-09 15:47:37","How can I execute a long running process in VBA without making pc crawl?","<excel><vba><long-running-processes>","3","0","0","","","CC BY-SA 2.5"
"3440442","1","3440485","","2010-08-09 13:25:52","","1","652","<p>Want to grab list of players from <a href=""http://www.atpworldtour.com/Rankings/Singles.asp"" rel=""nofollow noreferrer"">http://www.atpworldtour.com/Rankings/Singles.aspx</a></p>

<p>There is a table with class <code>""bioTableAlt""</code>, we have to grab all the <code>&lt;tr&gt;</code> after the first one (class <code>""bioTableHead""</code>), which is used for table heading.</p>

<p>Wanted content looks like:</p>

<pre><code>&lt;tr class=""oddRow""&gt;
 &lt;td&gt;2&lt;/td&gt;
 &lt;td&gt;
  &lt;a href=""/Tennis/Players/Top-Players/Novak-Djokovic.aspx""&gt;Djokovic, Novak&lt;/a&gt;
  (SRB)
 &lt;/td&gt;
 &lt;td&gt;
  &lt;a href=""/Tennis/Players/Top-Players/Novak-Djokovic.aspx?t=rb""&gt;6,905&lt;/a&gt;
 &lt;/td&gt;
 &lt;td&gt;0&lt;/td&gt;
 &lt;td&gt;
  &lt;a href=""/Tennis/Players/Top-Players/Novak-Djokovic.aspx?t=pa&amp;m=s""&gt;21&lt;/a&gt;
 &lt;/td&gt;
&lt;/tr&gt;
&lt;tr&gt;
 &lt;td&gt;3&lt;/td&gt;
 &lt;td&gt;
  &lt;a href=""/Tennis/Players/Top-Players/Roger-Federer.aspx""&gt;Federer, Roger&lt;/a&gt;
  (SUI)
  &lt;/td&gt;
 &lt;td&gt;
  &lt;a href=""/Tennis/Players/Top-Players/Roger-Federer.aspx?t=rb""&gt;6,795&lt;/a&gt;
 &lt;/td&gt;
 &lt;td&gt;0&lt;/td&gt;
 &lt;td&gt;
  &lt;a href=""/Tennis/Players/Top-Players/Roger-Federer.aspx?t=pa&amp;m=s""&gt;21&lt;/a&gt;
 &lt;/td&gt;
&lt;/tr&gt;
</code></pre>

<p>I think the best idea is to create an <code>array()</code>, make each <code>&lt;tr&gt;</code> an unique row and throw final code to the <code>list.txt</code> file, like:</p>

<pre><code>Array (
 [2] =&gt; stdClass Object (
    [name] =&gt; Djokovic, Novak
    [country] =&gt; SRB
    [rank] =&gt; 6,905
 )
 [3] =&gt; stdClass Object (
    [name] =&gt; Federer, Roger
    [country] =&gt; SUI
    [rank] =&gt; 6,795
 )
)
</code></pre>

<p>We're parsing each <code>&lt;tr&gt;</code>:</p>

<ul>
<li><code>[2]</code> is a number from first <code>&lt;td&gt;</code></li>
<li><code>[name]</code> is text of the link inside second <code>&lt;td&gt;</code></li>
<li><code>[country]</code> is a value between (...) in second <code>&lt;td&gt;</code></li>
<li><code>[rank]</code> is the text of the link inside third <code>&lt;td&gt;</code></li>
</ul>

<p>In final file <code>list.txt</code> should contain an <code>array()</code> with ~100 IDS (we are grabbing the page with first 100 players).</p>

<p>Additionally, will be amazing, if we make a small fix for each <code>[name]</code> before adding it to an <code>array()</code>  - <strong>""Federer, Roger""</strong> should be converted to <strong>""Roger Federer""</strong> (just catch the word before comma, throw it to the end of the line).</p>

<p>Thanks.</p>
","398431","","398431","","2010-08-09 13:42:46","2010-08-09 14:21:44","PHP external page","<php>","2","5","","","","CC BY-SA 2.5"
